Dates,IUSN,SWDA,EXXT,WCLD,QDVE,WFIN,WCOS,WCOD,WNRG,EXS1,ISF,IGLT,EUNX,IBTS,IBTM,IEMB,EMBE,QDVK,QDVH,VOLT,2B70,DGTL,2B77,RBOT,HEAL,IH2O,ECAR,CEMG,SMH,CSNKY,EUNI,IUS3,DJSC,DAVV,EXV5,EXV1,L0CK,ESP0,AGGH,LQDE,HYLD,WELL,ITEK,UNIC,IWQU,IWSZ,IWDP,HDRO,WCBR,GMVM,CBUF,AYEW,IWMO,IWVL,MVOL,IUSA,EUN2,CORP,WTEL,IEAC,IHYU,XLES,XLIS,XLBS,XLFS,XLKS,XLPS,XLVS,XLUS,XLYS,IU5C,EXV3,WMAT,WTCH,WHEA,SPYY,VWCE,EXSA,EXH1,EXV9,QDVG,IEAG,SEGA,WIND,EIMI,WTAI,INRG,MOAT,WUTI,PORT
2021-03-09,5.903,63.66,104.42,40.865,13.702,41.155,32.93,53.21,24.53,122.9,7.8,16.288,91.778,113.07,176.23,,87.8,9.061,7.854,36.865,5.747,8.512,6.313,9.844,8.197,47.885,6.448,33.33,18.08,216.89,67.73,75.31,42.37,,56.25,12.756,5.844,34.775,5.248,104.43,82.96,8.898,13.0,13.36,40.645,35.34,21.605,,18.078,41.235,5.242,6.656,48.275,29.73,44.695,32.675,38.39,88.17,39.655,134.58,86.6,263.0,415.9,365.54,209.81,270.89,405.1,446.0,325.66,443.45,6.472,61.12,45.445,81.6,41.49,147.34,86.95,41.615,27.03,24.11,7.242,127.61,132.48,43.255,31.13,50.56,11.61,41.285,35.615,1.5145526010845334
2021-03-10,5.917,63.8,104.98,41.14,13.744,41.27,33.09,53.64,24.525,123.76,7.777,16.272,91.806,113.13,176.37,,88.15,9.144,7.905,37.07,5.753,8.539,6.332,9.89,8.258,48.07,6.479,33.335,18.202,216.09,67.61,76.57,42.5,,56.83,12.73,5.87,34.625,5.251,104.91,82.84,9.022,13.146,13.49,40.64,35.4,21.54,,18.5,41.295,5.249,6.68,48.52,29.815,44.85,32.748,38.745,88.35,39.61,134.57,86.45,262.0,413.93,368.66,210.82,271.84,405.8,443.4,329.33,448.3,6.452,60.63,45.585,81.86,41.51,147.56,87.13,41.755,27.25,23.885,7.22,127.71,132.52,43.315,30.9,50.68,11.728,41.31,35.83,1.5168024110130633
2021-03-11,5.972,64.24,106.42,41.93,13.922,41.285,33.06,54.13,24.865,124.08,7.723,16.27,91.428,112.0,175.62,,88.89,9.246,7.917,37.745,5.824,8.721,6.382,10.046,8.311,48.325,6.554,34.11,18.556,216.75,69.07,77.06,42.905,,56.33,12.576,5.947,35.415,5.259,103.89,81.55,9.073,13.35,13.762,40.88,35.655,21.78,,18.748,41.555,5.218,6.773,49.29,29.93,44.76,32.87,38.995,87.25,40.115,134.79,86.54,268.32,417.66,371.65,211.19,274.93,407.12,440.7,329.65,453.3,6.538,62.06,45.995,82.87,41.29,149.02,87.87,42.0,27.635,24.465,7.178,127.97,132.89,43.56,31.66,52.26,12.216,41.63,36.0,1.5373207392844375
2021-03-12,6.005,64.0,104.64,41.225,13.696,41.49,33.06,53.78,24.93,123.44,7.731,15.986,90.994,112.26,174.69,,88.16,9.166,7.967,37.905,5.79,8.627,6.384,10.01,8.297,48.455,6.53,33.73,18.146,217.89,68.83,77.53,42.725,,55.93,12.744,5.905,34.875,5.24,102.98,81.26,9.073,13.21,13.678,40.695,35.625,21.79,,18.328,41.515,5.206,6.67,48.705,30.02,44.695,32.696,38.87,86.94,39.795,134.54,86.38,266.5,418.94,370.5,212.62,270.74,407.24,441.28,329.54,449.95,6.471,60.72,45.985,81.7,41.21,147.88,87.43,41.86,27.76,24.43,7.172,127.7,132.47,43.635,31.215,51.93,12.136,41.56,35.945,1.523264828009417
2021-03-15,6.046,64.34,105.82,42.075,13.832,41.285,33.255,54.45,24.52,123.1,7.699,16.072,91.232,112.36,175.15,,88.35,9.308,7.886,38.025,5.887,8.735,6.433,10.112,8.353,48.52,6.574,33.725,18.534,218.5,69.39,77.73,42.93,,56.22,12.614,5.97,35.2,5.246,103.31,81.3,9.157,13.4,13.88,40.935,35.93,22.135,,18.562,41.555,5.253,6.749,49.335,30.14,45.16,32.832,38.825,87.0,39.935,134.78,86.51,259.61,421.43,369.58,210.05,273.6157,410.34,443.0806,335.59,458.39,6.483,61.08,45.79,82.62,41.585,148.8,87.75,41.805,27.36,24.96,7.222,127.95,132.79,43.805,31.24,52.6,12.102,41.51,36.42,1.534114220058453
2021-03-16,6.058,64.92,108.12,42.19,14.152,41.335,33.565,54.85,24.24,123.94,7.799,16.15,91.414,112.61,175.64,,88.82,9.366,7.862,37.675,5.958,8.82,6.449,10.23,8.418,48.805,6.623,34.21,19.024,221.25,70.41,77.09,43.13,,57.34,12.636,6.042,35.965,5.244,103.57,81.46,9.233,13.604,13.894,41.38,36.23,22.225,,18.602,41.845,5.297,6.891,50.0,30.445,45.565,33.166,39.07,87.18,40.75,134.69,86.46,256.83,419.76,369.73,209.5,279.9,412.98,446.78,337.85,460.18,6.622,61.95,45.88,84.3,41.92,150.2,88.68,42.16,27.035,25.17,7.26,128.03,132.85,43.995,31.635,53.18,12.084,41.875,36.69,1.5522608351198472
2021-03-17,6.002,64.54,106.42,40.91,13.934,41.33,33.545,54.64,24.085,124.14,7.753,16.04,91.238,112.64,174.56,,88.24,9.311,7.889,37.295,5.9,8.684,6.395,10.108,8.316,48.71,6.589,33.915,18.862,220.06,69.78,76.6,42.96,,59.16,12.74,5.958,34.945,5.23,103.01,81.27,9.092,13.33,13.634,41.155,35.97,22.13,,18.196,41.865,5.271,6.775,49.3,30.455,45.45,33.028,39.055,86.83,40.315,134.47,86.25,254.84,423.0,370.34,209.71,275.41,413.2,446.82,334.84,456.93,6.545,61.45,45.58,82.99,41.72,149.04,88.1,41.985,26.835,24.92,7.24,127.58,132.17,43.98,31.315,52.1,11.328,41.97,36.265,1.5345215930496272
2021-03-18,6.059,64.76,105.98,40.64,13.85,42.12,33.39,54.91,23.935,125.78,7.792,16.018,90.81,112.24,173.36,,88.62,9.33,8.066,37.6,5.883,8.692,6.452,10.194,8.326,48.895,6.648,34.15,18.89,222.55,69.85,77.38,42.965,,59.87,12.998,5.962,34.995,5.221,102.67,81.09,9.048,13.54,13.658,41.155,36.245,22.095,,18.112,42.25,5.285,6.749,49.29,30.805,45.39,33.066,39.225,86.6,40.32,134.27,86.08,252.71,428.18,374.94,215.14,274.41,409.44,447.27,329.06,458.39,6.547,61.36,46.235,82.7,41.85,149.7,88.27,42.175,26.645,25.02,7.251,127.35,131.97,44.385,31.325,51.94,11.22,42.355,35.855,1.5353594852246555
2021-03-19,6.004,64.27,105.36,40.56,13.722,41.39,33.48,54.34,23.61,124.38,7.712,16.016,91.16,112.66,174.23,,88.54,9.228,7.872,37.045,5.849,8.651,6.406,10.074,8.296,48.575,6.571,34.05,18.65,217.35,70.06,76.18,42.69,,58.87,12.706,5.936,34.905,5.228,103.03,81.16,9.058,13.44,13.57,40.88,35.99,22.09,,18.02,41.855,5.279,6.693,48.98,30.615,45.37,32.786,38.885,86.82,40.225,134.49,86.35,249.73,422.84,369.84,209.85,271.27,412.29,446.72,331.52,454.15,6.557,61.52,45.605,81.96,41.785,148.7,87.88,41.81,26.405,24.665,7.248,127.53,132.2,43.93,31.335,51.38,11.244,41.905,36.225,1.5273061532514058
2021-03-22,5.949,64.43,107.32,41.265,13.928,40.95,33.62,54.7,23.315,124.76,7.69,16.006,91.134,112.35,174.08,,88.71,9.343,7.731,37.1,5.936,8.686,6.395,10.112,8.377,48.07,6.542,33.92,19.156,215.84,69.93,74.32,42.59,,59.96,12.554,5.978,35.205,5.237,103.38,81.18,9.159,13.57,13.748,40.945,35.945,21.815,,18.25,41.845,5.309,6.785,49.67,30.54,45.52,32.862,38.89,87.06,40.545,134.64,86.39,244.82,417.53,367.52,205.99,274.55,414.44,447.87,331.45,458.31,6.619,62.68,45.345,83.04,42.015,149.02,87.95,41.93,26.34,24.595,7.276,127.58,132.4,43.6,31.3,51.6,11.428,41.855,36.145,1.536489019427457
2021-03-23,5.895,64.57,107.62,41.34,13.966,40.915,34.005,54.75,23.205,124.82,7.655,16.114,91.78,112.97,175.73,,88.66,9.379,7.756,36.54,5.817,8.691,6.342,10.038,8.303,48.28,6.406,33.73,18.844,215.92,69.41,73.68,42.65,,58.32,12.522,5.973,35.115,5.248,103.97,81.42,9.11,13.306,13.592,41.185,35.81,22.015,,18.348,42.005,5.319,6.803,49.735,30.33,45.795,33.04,38.84,87.29,40.635,134.76,86.76,244.88,418.49,368.19,206.46,275.86,420.22,450.11,332.39,458.83,6.643,62.25,45.235,83.24,42.08,149.12,88.08,41.87,25.975,24.195,7.315,127.94,132.67,43.52,31.08,50.91,11.442,41.98,36.72,1.5349737153466498
2021-03-24,5.882,64.53,106.78,40.075,13.894,41.1,33.965,54.49,23.61,124.28,7.666,16.098,92.158,113.32,176.25,,88.81,9.354,7.816,36.165,5.687,8.59,6.307,10.002,8.154,48.665,6.359,33.0,18.826,213.21,69.16,73.48,42.715,,57.46,12.654,5.913,34.385,5.25,104.41,81.68,9.115,13.128,13.342,41.29,35.65,22.13,,17.898,42.065,5.304,6.763,49.33,30.18,45.77,33.091,38.875,87.66,40.275,134.85,87.29,248.8,424.4,371.35,207.88,274.86,420.29,450.61,337.81,458.53,6.582,62.81,45.455,82.82,41.97,148.6,87.86,41.885,26.25,24.39,7.327,127.96,132.93,43.805,30.605,49.97,11.164,42.085,36.92,1.5222294216568493
2021-03-25,5.832,64.28,105.64,39.47,13.752,41.18,34.065,54.21,23.32,124.44,7.646,16.226,92.686,113.84,177.55,,88.46,9.28,7.831,35.885,5.66,8.503,6.313,9.91,8.104,48.535,6.3,32.86,18.576,215.03,68.99,72.77,42.385,,58.47,12.558,5.899,34.12,5.256,105.16,81.94,8.967,12.792,13.156,41.1,35.61,22.03,,17.59,41.9,5.295,6.7,48.82,30.24,45.87,32.86,38.91,88.12,39.795,134.94,87.67,246.27,416.2,369.94,208.65,271.4,423.54,448.2,344.38,451.49,6.513,62.61,45.425,82.02,41.845,148.24,87.14,41.855,25.84,24.44,7.277,128.16,133.14,43.8,30.575,49.56,10.824,41.89,37.215,1.5129215660403248
